authIdHal_s,authFirstName_s,authLastName_s,authQuality_s,halId_s,title_s,docType_s,publicationDateY_i,publicationDate_s,doiId_s,acronym_s,affiliation_ref
29649-743334,Sarah,Zohar,aut,hal-04875977,An efficient joint model for high dimensional longitudinal and survival data via generic association features,ART,2024,2024-12-16,10.1093/biomtc/ujae149,EPHE,1067737
598677-776949,Anne-Sophie,Jannot,aut,hal-04875977,An efficient joint model for high dimensional longitudinal and survival data via generic association features,ART,2024,2024-12-16,10.1093/biomtc/ujae149,EPHE,1067737
1270481-0,Simon,Bussy,aut,hal-04875977,An efficient joint model for high dimensional longitudinal and survival data via generic association features,ART,2024,2024-12-16,10.1093/biomtc/ujae149,EPHE,1211600
348857-0,Agathe,Guilloux,aut,hal-04875977,An efficient joint model for high dimensional longitudinal and survival data via generic association features,ART,2024,2024-12-16,10.1093/biomtc/ujae149,EPHE,1067737
2841397-1286446,Lionel,Kusch,aut,hal-04947885,Synchronization in spiking neural networks with short and long connections and time delays,ART,2025,2025-01-30,10.1063/5.0158186,UNIV-AMU,220661
2036418-1260818,Martin,Breyton,aut,hal-04947885,Synchronization in spiking neural networks with short and long connections and time delays,ART,2025,2025-01-30,10.1063/5.0158186,UNIV-AMU,220661
47790-183276,Damien,Depannemaecker,aut,hal-04947885,Synchronization in spiking neural networks with short and long connections and time delays,ART,2025,2025-01-30,10.1063/5.0158186,UNIV-AMU,220661
33066-745614,Spase,Petkoski,aut,hal-04947885,Synchronization in spiking neural networks with short and long connections and time delays,ART,2025,2025-01-30,10.1063/5.0158186,UNIV-AMU,220661
2220521-1053089,Viktor,Jirsa,aut,hal-04947885,Synchronization in spiking neural networks with short and long connections and time delays,ART,2025,2025-01-30,10.1063/5.0158186,UNIV-AMU,220661
2841397-1286446,Lionel,Kusch,aut,hal-04947885,Synchronization in spiking neural networks with short and long connections and time delays,ART,2025,2025-01-30,10.1063/5.0158186,UNIV-AMU,220661
2036418-1260818,Martin,Breyton,aut,hal-04947885,Synchronization in spiking neural networks with short and long connections and time delays,ART,2025,2025-01-30,10.1063/5.0158186,UNIV-AMU,220661
47790-183276,Damien,Depannemaecker,aut,hal-04947885,Synchronization in spiking neural networks with short and long connections and time delays,ART,2025,2025-01-30,10.1063/5.0158186,UNIV-AMU,220661
33066-745614,Spase,Petkoski,aut,hal-04947885,Synchronization in spiking neural networks with short and long connections and time delays,ART,2025,2025-01-30,10.1063/5.0158186,UNIV-AMU,220661
2220521-1053089,Viktor,Jirsa,aut,hal-04947885,Synchronization in spiking neural networks with short and long connections and time delays,ART,2025,2025-01-30,10.1063/5.0158186,UNIV-AMU,220661
23688-4817,Thomas,Guyet,aut,hal-04953515,Une Ontologie du Parcours de Soins,COMM,2024,2024-07-01,,HCL,1152689
500284-44,François-Élie,Calvier,aut,hal-04953515,Une Ontologie du Parcours de Soins,COMM,2024,2024-07-01,,HCL,1152689
16571-16218,Nolwenn,Le Meur,aut,hal-04953515,Une Ontologie du Parcours de Soins,COMM,2024,2024-07-01,,HCL,2577
16571-16218,Nolwenn,Le Meur,aut,hal-04953515,Une Ontologie du Parcours de Soins,COMM,2024,2024-07-01,,HCL,301986
16571-16218,Nolwenn,Le Meur,aut,hal-04953515,Une Ontologie du Parcours de Soins,COMM,2024,2024-07-01,,HCL,1084052
23688-4817,Thomas,Guyet,aut,hal-04953515,Une Ontologie du Parcours de Soins,COMM,2024,2024-07-01,,HCL,1152689
500284-44,François-Élie,Calvier,aut,hal-04953515,Une Ontologie du Parcours de Soins,COMM,2024,2024-07-01,,HCL,1152689
16571-16218,Nolwenn,Le Meur,aut,hal-04953515,Une Ontologie du Parcours de Soins,COMM,2024,2024-07-01,,HCL,2577
16571-16218,Nolwenn,Le Meur,aut,hal-04953515,Une Ontologie du Parcours de Soins,COMM,2024,2024-07-01,,HCL,301986
16571-16218,Nolwenn,Le Meur,aut,hal-04953515,Une Ontologie du Parcours de Soins,COMM,2024,2024-07-01,,HCL,1084052
3313320-1510535,Nikita,Lagrange,aut,hal-04957997,An efficient search-and-score algorithm for ancestral graphs using multivariate information scores,UNDEFINED,2025,2025-02-20,10.48550/arXiv.2412.17508,CNRS,441569
3313320-1510535,Nikita,Lagrange,aut,hal-04957997,An efficient search-and-score algorithm for ancestral graphs using multivariate information scores,UNDEFINED,2025,2025-02-20,10.48550/arXiv.2412.17508,CNRS,301888
3313320-1510535,Nikita,Lagrange,aut,hal-04957997,An efficient search-and-score algorithm for ancestral graphs using multivariate information scores,UNDEFINED,2025,2025-02-20,10.48550/arXiv.2412.17508,CNRS,1197674
3313320-1510535,Nikita,Lagrange,aut,hal-04957997,An efficient search-and-score algorithm for ancestral graphs using multivariate information scores,UNDEFINED,2025,2025-02-20,10.48550/arXiv.2412.17508,CNRS,413221
3313320-1510535,Nikita,Lagrange,aut,hal-04957997,An efficient search-and-score algorithm for ancestral graphs using multivariate information scores,UNDEFINED,2025,2025-02-20,10.48550/arXiv.2412.17508,CNRS,564132
3422891-0,Herve,Isambert,aut,hal-04957997,An efficient search-and-score algorithm for ancestral graphs using multivariate information scores,UNDEFINED,2025,2025-02-20,10.48550/arXiv.2412.17508,CNRS,1197674
3422891-0,Herve,Isambert,aut,hal-04957997,An efficient search-and-score algorithm for ancestral graphs using multivariate information scores,UNDEFINED,2025,2025-02-20,10.48550/arXiv.2412.17508,CNRS,441569
3422891-0,Herve,Isambert,aut,hal-04957997,An efficient search-and-score algorithm for ancestral graphs using multivariate information scores,UNDEFINED,2025,2025-02-20,10.48550/arXiv.2412.17508,CNRS,301888
3422891-0,Herve,Isambert,aut,hal-04957997,An efficient search-and-score algorithm for ancestral graphs using multivariate information scores,UNDEFINED,2025,2025-02-20,10.48550/arXiv.2412.17508,CNRS,413221
3422891-0,Herve,Isambert,aut,hal-04957997,An efficient search-and-score algorithm for ancestral graphs using multivariate information scores,UNDEFINED,2025,2025-02-20,10.48550/arXiv.2412.17508,CNRS,564132
3313320-1510535,Nikita,Lagrange,aut,hal-04957997,An efficient search-and-score algorithm for ancestral graphs using multivariate information scores,UNDEFINED,2025,2025-02-20,10.48550/arXiv.2412.17508,CNRS,441569
3313320-1510535,Nikita,Lagrange,aut,hal-04957997,An efficient search-and-score algorithm for ancestral graphs using multivariate information scores,UNDEFINED,2025,2025-02-20,10.48550/arXiv.2412.17508,CNRS,301888
3313320-1510535,Nikita,Lagrange,aut,hal-04957997,An efficient search-and-score algorithm for ancestral graphs using multivariate information scores,UNDEFINED,2025,2025-02-20,10.48550/arXiv.2412.17508,CNRS,1197674
3313320-1510535,Nikita,Lagrange,aut,hal-04957997,An efficient search-and-score algorithm for ancestral graphs using multivariate information scores,UNDEFINED,2025,2025-02-20,10.48550/arXiv.2412.17508,CNRS,413221
3313320-1510535,Nikita,Lagrange,aut,hal-04957997,An efficient search-and-score algorithm for ancestral graphs using multivariate information scores,UNDEFINED,2025,2025-02-20,10.48550/arXiv.2412.17508,CNRS,564132
3422891-0,Herve,Isambert,aut,hal-04957997,An efficient search-and-score algorithm for ancestral graphs using multivariate information scores,UNDEFINED,2025,2025-02-20,10.48550/arXiv.2412.17508,CNRS,1197674
3422891-0,Herve,Isambert,aut,hal-04957997,An efficient search-and-score algorithm for ancestral graphs using multivariate information scores,UNDEFINED,2025,2025-02-20,10.48550/arXiv.2412.17508,CNRS,441569
3422891-0,Herve,Isambert,aut,hal-04957997,An efficient search-and-score algorithm for ancestral graphs using multivariate information scores,UNDEFINED,2025,2025-02-20,10.48550/arXiv.2412.17508,CNRS,301888
3422891-0,Herve,Isambert,aut,hal-04957997,An efficient search-and-score algorithm for ancestral graphs using multivariate information scores,UNDEFINED,2025,2025-02-20,10.48550/arXiv.2412.17508,CNRS,413221
3422891-0,Herve,Isambert,aut,hal-04957997,An efficient search-and-score algorithm for ancestral graphs using multivariate information scores,UNDEFINED,2025,2025-02-20,10.48550/arXiv.2412.17508,CNRS,564132
37908-16246,Ulysse,Herbach,aut,hal-03370296,Harissa: tools for mechanistic gene network inference from single-cell data,SOFTWARE,2024,2024,,CNRS,211251
37908-16246,Ulysse,Herbach,aut,hal-03370296,Harissa: tools for mechanistic gene network inference from single-cell data,SOFTWARE,2024,2024,,CNRS,1193391
37908-16246,Ulysse,Herbach,aut,hal-03370296,Harissa: tools for mechanistic gene network inference from single-cell data,SOFTWARE,2024,2024,,CNRS,211251
37908-16246,Ulysse,Herbach,aut,hal-03370296,Harissa: tools for mechanistic gene network inference from single-cell data,SOFTWARE,2024,2024,,CNRS,1193391
2381083-1517505,Louis,Dublois,crp,hal-04983130,Optimisation du Mix de Parcours de Soins sur un Territoire,COMM,2025,2025-02-26,,UNIV-TOURS,1063677
3315-22089,Thierry,Garaix,aut,hal-04983130,Optimisation du Mix de Parcours de Soins sur un Territoire,COMM,2025,2025-02-26,,UNIV-TOURS,490706
3315-22089,Thierry,Garaix,aut,hal-04983130,Optimisation du Mix de Parcours de Soins sur un Territoire,COMM,2025,2025-02-26,,UNIV-TOURS,22135
20704-8475,Yannick,Kergosien,aut,hal-04983130,Optimisation du Mix de Parcours de Soins sur un Territoire,COMM,2025,2025-02-26,,UNIV-TOURS,204893
2381083-1517505,Louis,Dublois,crp,hal-04983130,Optimisation du Mix de Parcours de Soins sur un Territoire,COMM,2025,2025-02-26,,UNIV-TOURS,1063677
3315-22089,Thierry,Garaix,aut,hal-04983130,Optimisation du Mix de Parcours de Soins sur un Territoire,COMM,2025,2025-02-26,,UNIV-TOURS,490706
3315-22089,Thierry,Garaix,aut,hal-04983130,Optimisation du Mix de Parcours de Soins sur un Territoire,COMM,2025,2025-02-26,,UNIV-TOURS,22135
20704-8475,Yannick,Kergosien,aut,hal-04983130,Optimisation du Mix de Parcours de Soins sur un Territoire,COMM,2025,2025-02-26,,UNIV-TOURS,204893
9370-12116,Sébastien,Benzekry,aut,hal-04990474,Precision Immuno-Oncology in NSCLC: Challenges in machine learning biomarkers research,COMM,2024,2024-02-07,,CNRS,1071285
9370-12116,Sébastien,Benzekry,aut,hal-04990474,Precision Immuno-Oncology in NSCLC: Challenges in machine learning biomarkers research,COMM,2024,2024-02-07,,CNRS,1071285
9370-12116,Sébastien,Benzekry,aut,hal-04990478,Mechanistic Learning to predict the results of clinical trials,COMM,2024,2024-03,,CNRS,1071285
9370-12116,Sébastien,Benzekry,aut,hal-04990478,Mechanistic Learning to predict the results of clinical trials,COMM,2024,2024-03,,CNRS,1071285
9370-12116,Sébastien,Benzekry,aut,hal-04990482,Mechanistic learning to predict response and survival in immuno-oncology: A modeling journey in immuno-oncology,LECTURE,2024,2024-06-17,,CNRS,1071285
9370-12116,Sébastien,Benzekry,aut,hal-04990482,Mechanistic learning to predict response and survival in immuno-oncology: A modeling journey in immuno-oncology,LECTURE,2024,2024-06-17,,CNRS,1071285
9370-12116,Sébastien,Benzekry,aut,hal-04990485,Integrative kinetics and machine learning modeling for prediction of outcome following immunotherapy in lung cancer,COMM,2024,2024-06-30,,CNRS,1071285
9370-12116,Sébastien,Benzekry,aut,hal-04990485,Integrative kinetics and machine learning modeling for prediction of outcome following immunotherapy in lung cancer,COMM,2024,2024-06-30,,CNRS,1071285
9370-12116,Sébastien,Benzekry,aut,hal-04990489,Integrating kinetics and machine learning modeling for prediction of outcome following immunotherapy in lung cancer,COMM,2024,2024-07,,CNRS,1071285
9370-12116,Sébastien,Benzekry,aut,hal-04990489,Integrating kinetics and machine learning modeling for prediction of outcome following immunotherapy in lung cancer,COMM,2024,2024-07,,CNRS,1071285
9370-12116,Sébastien,Benzekry,aut,hal-04990492,Machine Learning to Predict Survival and Resistance to Immune Checkpoint Inhibition,COMM,2024,2024-09,,CNRS,1071285
9370-12116,Sébastien,Benzekry,aut,hal-04990492,Machine Learning to Predict Survival and Resistance to Immune Checkpoint Inhibition,COMM,2024,2024-09,,CNRS,1071285
2557923-1151872,Simon,Moulard,aut,hal-04996029,Minimiser le temps d'attente des patients et équilibrer la charge de travail en ambulatoire,COMM,2025,2025-02-26,,UNIV-TOURS,204893
20704-8475,Yannick,Kergosien,aut,hal-04996029,Minimiser le temps d'attente des patients et équilibrer la charge de travail en ambulatoire,COMM,2025,2025-02-26,,UNIV-TOURS,204893
38514-21678,Pierre,Desport,aut,hal-04996029,Minimiser le temps d'attente des patients et équilibrer la charge de travail en ambulatoire,COMM,2025,2025-02-26,,UNIV-TOURS,204893
2557923-1151872,Simon,Moulard,aut,hal-04996029,Minimiser le temps d'attente des patients et équilibrer la charge de travail en ambulatoire,COMM,2025,2025-02-26,,UNIV-TOURS,204893
20704-8475,Yannick,Kergosien,aut,hal-04996029,Minimiser le temps d'attente des patients et équilibrer la charge de travail en ambulatoire,COMM,2025,2025-02-26,,UNIV-TOURS,204893
38514-21678,Pierre,Desport,aut,hal-04996029,Minimiser le temps d'attente des patients et équilibrer la charge de travail en ambulatoire,COMM,2025,2025-02-26,,UNIV-TOURS,204893
3450088-0,Hamza,Sayadi,aut,hal-04996501,Estimation of Ganciclovir Exposure in Adults Transplant Patients by Machine Learning,ART,2025,2025-02-28,10.1208/s12248-025-01034-9,INERIS,
2808036-0,Yeleen,Fromage,aut,hal-04996501,Estimation of Ganciclovir Exposure in Adults Transplant Patients by Machine Learning,ART,2025,2025-02-28,10.1208/s12248-025-01034-9,INERIS,61320
2732069-1278089,Marc,Labriffe,aut,hal-04996501,Estimation of Ganciclovir Exposure in Adults Transplant Patients by Machine Learning,ART,2025,2025-02-28,10.1208/s12248-025-01034-9,INERIS,1088926
2732069-1278089,Marc,Labriffe,aut,hal-04996501,Estimation of Ganciclovir Exposure in Adults Transplant Patients by Machine Learning,ART,2025,2025-02-28,10.1208/s12248-025-01034-9,INERIS,61320
962368-0,Pierre-André,Billat,aut,hal-04996501,Estimation of Ganciclovir Exposure in Adults Transplant Patients by Machine Learning,ART,2025,2025-02-28,10.1208/s12248-025-01034-9,INERIS,3186
2371815-0,Cyrielle,Codde,aut,hal-04996501,Estimation of Ganciclovir Exposure in Adults Transplant Patients by Machine Learning,ART,2025,2025-02-28,10.1208/s12248-025-01034-9,INERIS,204729
3450089-0,Selim,Arraki Zava,aut,hal-04996501,Estimation of Ganciclovir Exposure in Adults Transplant Patients by Machine Learning,ART,2025,2025-02-28,10.1208/s12248-025-01034-9,INERIS,
356020-859004,Pierre,Marquet,aut,hal-04996501,Estimation of Ganciclovir Exposure in Adults Transplant Patients by Machine Learning,ART,2025,2025-02-28,10.1208/s12248-025-01034-9,INERIS,525010
356020-859004,Pierre,Marquet,aut,hal-04996501,Estimation of Ganciclovir Exposure in Adults Transplant Patients by Machine Learning,ART,2025,2025-02-28,10.1208/s12248-025-01034-9,INERIS,300906
436311-1025570,Jean-Baptiste,Woillard,aut,hal-04996501,Estimation of Ganciclovir Exposure in Adults Transplant Patients by Machine Learning,ART,2025,2025-02-28,10.1208/s12248-025-01034-9,INERIS,1088926
